"PolygonID","PixelID"
"gbr_138",1003169
"gbr_139",1003267
"gbr_140",1003630
"gbr_141",1003424
"gbr_141",1003445
"gbr_142",1003363
"gbr_142",1003395
"gbr_143",1003076
"gbr_144",1003076
"gbr_144",1003103
"gbr_145",1003339
"gbr_145",1003338
"gbr_146",1003184
"gbr_147",1003053
"gbr_148",1003184
"gbr_149",1003696
"gbr_149",1003711
"gbr_149",1003695
"gbr_149",1003710
"gbr_149",1003694
"gbr_150",1003032
"gbr_151",1003185
"gbr_151",1003203
"gbr_151",1003184
"gbr_151",1003202
"gbr_151",1003225
"gbr_152",1003473
"gbr_152",1003472
"gbr_152",1003485
"gbr_152",1003511
"gbr_152",1003484
"gbr_152",1003510
"gbr_152",1003509
"gbr_153",1004410
"gbr_153",1004435
"gbr_153",1004409
"gbr_153",1004434
"gbr_154",1003219
"gbr_155",1003287
"gbr_156",1003219
"gbr_157",1003242
"gbr_157",1003241
"gbr_158",1004218
"gbr_158",1004217
"gbr_158",1004245
"gbr_159",1003419
"gbr_159",1003388
"gbr_159",1003418
"gbr_159",1003387
"gbr_159",1003417
"gbr_159",1003386
"gbr_159",1003416
"gbr_159",1003357
"gbr_159",1003385
"gbr_159",1003507
"gbr_159",1003356
"gbr_159",1003384
"gbr_159",1003415
"gbr_159",1003441
"gbr_159",1003460
"gbr_159",1003506
"gbr_159",1003311
"gbr_159",1003333
"gbr_159",1003383
"gbr_159",1003414
"gbr_159",1003440
"gbr_159",1003459
"gbr_159",1003505
"gbr_159",1003310
"gbr_159",1003382
"gbr_159",1003413
"gbr_159",1003439
"gbr_159",1003504
"gbr_159",1003280
"gbr_159",1003381
"gbr_159",1003412
"gbr_159",1003438
"gbr_159",1003279
"gbr_159",1003380
"gbr_159",1003411
"gbr_159",1003278
"gbr_159",1003410
"gbr_159",1003409
"gbr_159",1003408
"gbr_159",1003332
"gbr_159",1003355
"gbr_159",1003407
"gbr_159",1003354
"gbr_159",1003379
"gbr_160",1004365
"gbr_160",1004364
"gbr_161",1004411
"gbr_161",1004436
"gbr_162",1004566
"gbr_162",1004594
"gbr_162",1004565
"gbr_163",1004123
"gbr_163",1004140
"gbr_163",1004122
"gbr_163",1004139
"gbr_163",1004159
"gbr_163",1004188
"gbr_163",1004138
"gbr_163",1004158
"gbr_163",1004187
"gbr_163",1004157
"gbr_163",1004186
"gbr_164",1003219
"gbr_165",1004462
"gbr_165",1004486
"gbr_165",1004461
"gbr_165",1004485
"gbr_166",1004412
"gbr_166",1004411
"gbr_167",1004246
"gbr_167",1004270
"gbr_167",1004269
"gbr_167",1004287
"gbr_167",1004268
"gbr_168",1004219
"gbr_168",1004246
"gbr_169",1004463
"gbr_169",1004487
"gbr_169",1004462
"gbr_169",1004486
"gbr_170",1004656
"gbr_170",1004684
"gbr_170",1004655
"gbr_170",1004683
"gbr_170",1004594
"gbr_170",1004623
"gbr_170",1004654
"gbr_170",1004682
"gbr_170",1004593
"gbr_170",1004622
"gbr_170",1004653
"gbr_170",1004681
"gbr_170",1004483
"gbr_170",1004511
"gbr_170",1004538
"gbr_170",1004564
"gbr_170",1004592
"gbr_170",1004621
"gbr_170",1004652
"gbr_170",1004458
"gbr_170",1004482
"gbr_170",1004510
"gbr_170",1004537
"gbr_170",1004563
"gbr_170",1004591
"gbr_170",1004620
"gbr_170",1004651
"gbr_170",1004432
"gbr_170",1004457
"gbr_170",1004481
"gbr_170",1004509
"gbr_170",1004536
"gbr_170",1004562
"gbr_170",1004590
"gbr_170",1004619
"gbr_170",1004408
"gbr_170",1004431
"gbr_170",1004456
"gbr_170",1004480
"gbr_170",1004508
"gbr_170",1004535
"gbr_170",1004561
"gbr_170",1004589
"gbr_170",1004383
"gbr_170",1004407
"gbr_170",1004430
"gbr_170",1004455
"gbr_170",1004479
"gbr_170",1004507
"gbr_170",1004534
"gbr_170",1004382
"gbr_170",1004406
"gbr_170",1004429
"gbr_170",1004478
"gbr_170",1004506
"gbr_171",1004271
"gbr_171",1004288
"gbr_171",1004315
"gbr_171",1004342
"gbr_171",1004367
"gbr_171",1004390
"gbr_171",1004413
"gbr_171",1004438
"gbr_171",1004463
"gbr_171",1004487
"gbr_171",1004219
"gbr_171",1004246
"gbr_171",1004270
"gbr_171",1004341
"gbr_171",1004366
"gbr_171",1004389
"gbr_171",1004412
"gbr_171",1004437
"gbr_171",1004462
"gbr_171",1004486
"gbr_171",1004218
"gbr_171",1004269
"gbr_171",1004287
"gbr_171",1004314
"gbr_171",1004340
"gbr_171",1004365
"gbr_171",1004388
"gbr_171",1004411
"gbr_171",1004436
"gbr_171",1004461
"gbr_171",1004485
"gbr_171",1004122
"gbr_171",1004188
"gbr_171",1004217
"gbr_171",1004245
"gbr_171",1004268
"gbr_171",1004313
"gbr_171",1004339
"gbr_171",1004364
"gbr_171",1004387
"gbr_171",1004410
"gbr_171",1004435
"gbr_171",1004460
"gbr_171",1004484
"gbr_171",1004138
"gbr_171",1004187
"gbr_171",1004216
"gbr_171",1004244
"gbr_171",1004267
"gbr_171",1004312
"gbr_171",1004338
"gbr_171",1004363
"gbr_171",1004386
"gbr_171",1004409
"gbr_171",1004434
"gbr_171",1004459
"gbr_171",1004483
"gbr_171",1004157
"gbr_171",1004186
"gbr_171",1004266
"gbr_171",1004286
"gbr_171",1004311
"gbr_171",1004337
"gbr_171",1004362
"gbr_171",1004433
"gbr_171",1004458
"gbr_171",1004482
"gbr_171",1004285
"gbr_171",1004310
"gbr_171",1004361
"gbr_171",1004385
"gbr_171",1004432
"gbr_171",1004457
"gbr_171",1004309
"gbr_171",1004336
"gbr_171",1004360
"gbr_171",1004384
"gbr_171",1004408
"gbr_171",1004431
"gbr_171",1004359
"gbr_171",1004383
"gbr_171",1004407
"gbr_171",1004382
"gbr_171",1004406
"gbr_171",1004429
"gbr_171",1004405
"gbr_171",1004428
"gbr_171",1004454
"gbr_171",1004505
"gbr_171",1004532
"gbr_171",1004558
"gbr_171",1004586
"gbr_171",1004615
"gbr_171",1004477
"gbr_171",1004504
"gbr_171",1004531
"gbr_171",1004557
"gbr_171",1004585
"gbr_171",1004614
"gbr_171",1004673
"gbr_171",1004476
"gbr_171",1004503
"gbr_171",1004530
"gbr_171",1004556
"gbr_171",1004584
"gbr_171",1004613
"gbr_171",1004644
"gbr_171",1004672
"gbr_171",1004583
"gbr_171",1004612
"gbr_171",1004643
"gbr_171",1004671
"gbr_171",1004555
"gbr_171",1004582
"gbr_171",1004611
"gbr_171",1004642
"gbr_171",1004670
"gbr_171",1004554
"gbr_171",1004581
"gbr_171",1004610
"gbr_171",1004641
"gbr_171",1004669
"gbr_171",1004609
"gbr_171",1004640
"gbr_171",1004698
"gbr_171",1004639
"gbr_171",1004668
"gbr_171",1004697
"gbr_171",1004667
"gbr_172",1003264
"gbr_172",1003290
"gbr_172",1003317
"gbr_172",1003336
"gbr_172",1003362
"gbr_172",1003392
"gbr_172",1003316
"gbr_172",1003335
"gbr_172",1003361
"gbr_172",1003391
"gbr_172",1003421
"gbr_172",1003289
"gbr_172",1003360
"gbr_172",1003390
"gbr_172",1003420
"gbr_172",1003263
"gbr_172",1003288
"gbr_172",1003315
"gbr_172",1003262
"gbr_172",1003287
"gbr_173",1003443
"gbr_173",1003421
"gbr_173",1003442
"gbr_173",1003508
"gbr_173",1003532
"gbr_173",1003557
"gbr_173",1003581
"gbr_173",1003360
"gbr_173",1003390
"gbr_173",1003420
"gbr_173",1003315
"gbr_173",1003334
"gbr_173",1003359
"gbr_173",1003389
"gbr_173",1003419
"gbr_173",1003531
"gbr_173",1003556
"gbr_173",1003580
"gbr_173",1003604
"gbr_173",1003627
"gbr_173",1003314
"gbr_173",1003358
"gbr_173",1003388
"gbr_173",1003418
"gbr_173",1003555
"gbr_173",1003579
"gbr_173",1003603
"gbr_173",1003626
"gbr_173",1003313
"gbr_173",1003387
"gbr_173",1003578
"gbr_173",1003602
"gbr_173",1003625
"gbr_173",1003386
"gbr_173",1003577
"gbr_173",1003601
"gbr_173",1003624
"gbr_173",1003656
"gbr_173",1003312
"gbr_173",1003357
"gbr_173",1003507
"gbr_173",1003506
"gbr_173",1003530
"gbr_173",1003554
"gbr_173",1003655
"gbr_173",1003440
"gbr_173",1003459
"gbr_173",1003505
"gbr_173",1003553
"gbr_173",1003676
"gbr_173",1003757
"gbr_173",1003439
"gbr_173",1003458
