"PolygonID","PixelID"
"gbr_4",1000956
"gbr_4",1001042
"gbr_4",1001129
"gbr_4",1001212
"gbr_4",1001291
"gbr_4",1001367
"gbr_4",1001433
"gbr_4",1001488
"gbr_4",1001538
"gbr_4",1001584
"gbr_4",1000240
"gbr_4",1000292
"gbr_4",1000316
"gbr_4",1000340
"gbr_4",1000378
"gbr_4",1000424
"gbr_4",1000504
"gbr_4",1000551
"gbr_4",1000609
"gbr_4",1000728
"gbr_4",1000801
"gbr_4",1000877
"gbr_4",1000955
"gbr_4",1001041
"gbr_4",1001128
"gbr_4",1001211
"gbr_4",1001290
"gbr_4",1001432
"gbr_4",1001487
"gbr_4",1001537
"gbr_4",1000239
"gbr_4",1000269
"gbr_4",1000315
"gbr_4",1000339
"gbr_4",1000377
"gbr_4",1000423
"gbr_4",1000460
"gbr_4",1000503
"gbr_4",1000550
"gbr_4",1000608
"gbr_4",1000667
"gbr_4",1000727
"gbr_4",1000800
"gbr_4",1000876
"gbr_4",1000954
"gbr_4",1001040
"gbr_4",1001127
"gbr_4",1001210
"gbr_4",1001289
"gbr_4",1001431
"gbr_4",1001486
"gbr_4",1001536
"gbr_4",1001583
"gbr_4",1001617
"gbr_4",1000213
"gbr_4",1000238
"gbr_4",1000314
"gbr_4",1000338
"gbr_4",1000376
"gbr_4",1000422
"gbr_4",1000459
"gbr_4",1000502
"gbr_4",1000549
"gbr_4",1000607
"gbr_4",1000666
"gbr_4",1000726
"gbr_4",1000799
"gbr_4",1000875
"gbr_4",1000953
"gbr_4",1001039
"gbr_4",1001126
"gbr_4",1001209
"gbr_4",1001288
"gbr_4",1001366
"gbr_4",1001430
"gbr_4",1001485
"gbr_4",1001535
"gbr_4",1001582
"gbr_4",1001616
"gbr_4",1000237
"gbr_4",1000291
"gbr_4",1000313
"gbr_4",1000337
"gbr_4",1000375
"gbr_4",1000421
"gbr_4",1000458
"gbr_4",1000501
"gbr_4",1000548
"gbr_4",1000606
"gbr_4",1000665
"gbr_4",1000725
"gbr_4",1000798
"gbr_4",1000874
"gbr_4",1000952
"gbr_4",1001038
"gbr_4",1001208
"gbr_4",1001287
"gbr_4",1001365
"gbr_4",1001429
"gbr_4",1001484
"gbr_4",1001534
"gbr_4",1001581
"gbr_4",1001615
"gbr_4",1000212
"gbr_4",1000236
"gbr_4",1000268
"gbr_4",1000290
"gbr_4",1000312
"gbr_4",1000374
"gbr_4",1000420
"gbr_4",1000457
"gbr_4",1000500
"gbr_4",1000605
"gbr_4",1000664
"gbr_4",1000724
"gbr_4",1000797
"gbr_4",1000873
"gbr_4",1000951
"gbr_4",1001037
"gbr_4",1001125
"gbr_4",1001286
"gbr_4",1001364
"gbr_4",1001428
"gbr_4",1001483
"gbr_4",1001533
"gbr_4",1001580
"gbr_4",1000235
"gbr_4",1000267
"gbr_4",1000289
"gbr_4",1000311
"gbr_4",1000373
"gbr_4",1000419
"gbr_4",1000456
"gbr_4",1000499
"gbr_4",1000547
"gbr_4",1000604
"gbr_4",1000663
"gbr_4",1000723
"gbr_4",1000796
"gbr_4",1000872
"gbr_4",1000950
"gbr_4",1001036
"gbr_4",1001124
"gbr_4",1001285
"gbr_4",1001363
"gbr_4",1001482
"gbr_4",1001532
"gbr_4",1001579
"gbr_4",1000418
"gbr_4",1000546
"gbr_4",1000603
"gbr_4",1000662
"gbr_4",1000722
"gbr_4",1000795
"gbr_4",1000871
"gbr_4",1000949
"gbr_4",1001035
"gbr_4",1001362
"gbr_4",1001481
"gbr_4",1001531
"gbr_4",1001578
"gbr_4",1000266
"gbr_4",1000288
"gbr_4",1000417
"gbr_4",1000455
"gbr_4",1000498
"gbr_4",1000545
"gbr_4",1000602
"gbr_4",1000661
"gbr_4",1000721
"gbr_4",1000794
"gbr_4",1000870
"gbr_4",1000948
"gbr_4",1001361
"gbr_4",1001480
"gbr_4",1001530
"gbr_4",1001577
"gbr_4",1001614
"gbr_4",1000234
"gbr_4",1000265
"gbr_4",1000287
"gbr_4",1000336
"gbr_4",1000372
"gbr_4",1000454
"gbr_4",1000497
"gbr_4",1000544
"gbr_4",1000601
"gbr_4",1000660
"gbr_4",1000720
"gbr_4",1000793
"gbr_4",1000869
"gbr_4",1000947
"gbr_4",1001034
"gbr_4",1001123
"gbr_4",1001360
"gbr_4",1001427
"gbr_4",1001479
"gbr_4",1001529
"gbr_4",1001576
"gbr_4",1000233
"gbr_4",1000264
"gbr_4",1000286
"gbr_4",1000310
"gbr_4",1000371
"gbr_4",1000453
"gbr_4",1000496
"gbr_4",1000543
"gbr_4",1000600
"gbr_4",1000659
"gbr_4",1000719
"gbr_4",1000792
"gbr_4",1000868
"gbr_4",1000946
"gbr_4",1001033
"gbr_4",1001122
"gbr_4",1001207
"gbr_4",1001284
"gbr_4",1001359
"gbr_4",1001426
"gbr_4",1001478
"gbr_4",1001528
"gbr_4",1001575
"gbr_4",1001613
"gbr_4",1000232
"gbr_4",1000263
"gbr_4",1000285
"gbr_4",1000370
"gbr_4",1000495
"gbr_4",1000542
"gbr_4",1000599
"gbr_4",1000658
"gbr_4",1000718
"gbr_4",1000791
"gbr_4",1000867
"gbr_4",1000945
"gbr_4",1001032
"gbr_4",1001121
"gbr_4",1001206
"gbr_4",1001283
"gbr_4",1001358
"gbr_4",1001527
"gbr_4",1001574
"gbr_4",1001612
"gbr_4",1000416
"gbr_4",1000452
"gbr_4",1000494
"gbr_4",1000541
"gbr_4",1000598
"gbr_4",1000657
"gbr_4",1000717
"gbr_4",1000790
"gbr_4",1000866
"gbr_4",1000944
"gbr_4",1001031
"gbr_4",1001120
"gbr_4",1001205
"gbr_4",1001282
"gbr_4",1001357
"gbr_4",1001477
"gbr_4",1001526
"gbr_4",1000451
"gbr_4",1000493
"gbr_4",1000540
"gbr_4",1000597
"gbr_4",1000656
"gbr_4",1000716
"gbr_4",1000789
"gbr_4",1000865
"gbr_4",1000943
"gbr_4",1001030
"gbr_4",1001119
"gbr_4",1001204
"gbr_4",1001281
"gbr_4",1001356
"gbr_4",1001425
"gbr_4",1001476
"gbr_4",1001525
"gbr_4",1000450
"gbr_4",1000539
"gbr_4",1000596
"gbr_4",1000655
"gbr_4",1000715
"gbr_4",1000788
"gbr_4",1000864
"gbr_4",1000942
"gbr_4",1001029
"gbr_4",1001118
"gbr_4",1001203
"gbr_4",1001280
"gbr_4",1001355
"gbr_4",1001424
"gbr_4",1001475
"gbr_4",1000492
"gbr_4",1000538
"gbr_4",1000595
"gbr_4",1000654
"gbr_4",1000714
"gbr_4",1000787
"gbr_4",1000863
"gbr_4",1000941
"gbr_4",1001028
"gbr_4",1001117
"gbr_4",1001202
"gbr_4",1001279
"gbr_4",1001354
"gbr_4",1001423
"gbr_4",1001474
"gbr_4",1000449
"gbr_4",1000491
"gbr_4",1000537
"gbr_4",1000594
"gbr_4",1000653
"gbr_4",1000713
"gbr_4",1000786
"gbr_4",1000862
"gbr_4",1000940
"gbr_4",1001027
"gbr_4",1001116
"gbr_4",1001201
"gbr_4",1001278
"gbr_4",1001422
"gbr_4",1001473
"gbr_4",1000369
"gbr_4",1000415
"gbr_4",1000593
"gbr_4",1000652
"gbr_4",1000712
"gbr_4",1000785
"gbr_4",1000861
"gbr_4",1000939
"gbr_4",1001026
"gbr_4",1001115
"gbr_4",1001200
"gbr_4",1001277
"gbr_4",1001421
"gbr_4",1000368
"gbr_4",1000414
"gbr_4",1000448
"gbr_4",1000490
"gbr_4",1000536
"gbr_4",1000592
"gbr_4",1000651
"gbr_4",1000711
"gbr_4",1000784
"gbr_4",1000860
"gbr_4",1000938
"gbr_4",1001025
"gbr_4",1001114
"gbr_4",1001199
"gbr_4",1001276
"gbr_4",1001353
"gbr_4",1001420
"gbr_4",1000367
"gbr_4",1000447
"gbr_4",1000489
"gbr_4",1000535
"gbr_4",1000591
"gbr_4",1000650
"gbr_4",1000710
"gbr_4",1000783
"gbr_4",1000859
"gbr_4",1000937
"gbr_4",1001024
"gbr_4",1001113
"gbr_4",1001198
"gbr_4",1001275
"gbr_4",1001352
"gbr_4",1001419
"gbr_4",1000413
"gbr_4",1000534
"gbr_4",1000590
"gbr_4",1000649
"gbr_4",1000709
"gbr_4",1000782
"gbr_4",1000858
"gbr_4",1000936
"gbr_4",1001023
"gbr_4",1001112
"gbr_4",1001197
"gbr_4",1001274
"gbr_4",1001351
"gbr_4",1000412
"gbr_4",1000446
"gbr_4",1000488
"gbr_4",1000589
"gbr_4",1000648
"gbr_4",1000708
"gbr_4",1000781
"gbr_4",1000857
"gbr_4",1000935
"gbr_4",1001022
"gbr_4",1001111
"gbr_4",1001196
"gbr_4",1001273
"gbr_4",1001350
"gbr_4",1000487
"gbr_4",1000588
"gbr_4",1000647
"gbr_4",1000707
"gbr_4",1000780
"gbr_4",1000856
"gbr_4",1000934
"gbr_4",1001021
"gbr_4",1001110
"gbr_4",1001195
"gbr_4",1001272
"gbr_4",1001349
"gbr_4",1000587
"gbr_4",1000646
"gbr_4",1000706
"gbr_4",1000779
"gbr_4",1000855
"gbr_4",1000933
"gbr_4",1001020
"gbr_4",1001109
"gbr_4",1001194
"gbr_4",1000486
"gbr_4",1000533
"gbr_4",1000586
"gbr_4",1000645
"gbr_4",1000705
"gbr_4",1000778
"gbr_4",1000854
"gbr_4",1000932
"gbr_4",1001019
"gbr_4",1001108
"gbr_4",1001193
"gbr_4",1001271
"gbr_4",1000532
"gbr_4",1000585
"gbr_4",1000777
"gbr_4",1000853
"gbr_4",1000931
"gbr_4",1001018
"gbr_4",1001107
"gbr_4",1001192
"gbr_4",1001270
"gbr_4",1001348
"gbr_4",1000644
"gbr_4",1000704
"gbr_4",1000776
"gbr_4",1000852
"gbr_4",1000930
"gbr_4",1001017
"gbr_4",1001106
"gbr_4",1001191
"gbr_4",1001269
"gbr_4",1001347
"gbr_4",1000584
"gbr_4",1000643
"gbr_4",1000775
"gbr_4",1000851
"gbr_4",1000929
"gbr_4",1001016
"gbr_4",1001105
"gbr_4",1001190
"gbr_4",1001268
"gbr_4",1001346
"gbr_4",1000583
"gbr_4",1000703
"gbr_4",1000850
"gbr_4",1000928
"gbr_4",1001015
"gbr_4",1001104
"gbr_4",1001189
"gbr_4",1001267
"gbr_4",1001345
"gbr_4",1000582
"gbr_4",1000642
"gbr_4",1000702
"gbr_4",1000927
"gbr_4",1001014
"gbr_4",1001103
"gbr_4",1001188
"gbr_4",1001266
"gbr_4",1001344
"gbr_4",1000581
"gbr_4",1000641
"gbr_4",1000701
"gbr_4",1000774
"gbr_4",1000849
"gbr_4",1000926
"gbr_4",1001102
"gbr_4",1001187
"gbr_4",1001265
"gbr_4",1001343
"gbr_4",1000700
"gbr_4",1000773
"gbr_4",1000848
"gbr_4",1000925
"gbr_4",1001013
"gbr_4",1001101
"gbr_4",1001186
"gbr_4",1001264
"gbr_4",1001342
"gbr_4",1000699
"gbr_4",1000772
"gbr_4",1000847
"gbr_4",1000924
"gbr_4",1001012
"gbr_4",1001100
"gbr_4",1001185
"gbr_4",1001263
"gbr_4",1001341
"gbr_4",1000771
"gbr_4",1000846
"gbr_4",1000923
"gbr_4",1001011
"gbr_4",1001099
"gbr_4",1001184
"gbr_4",1001262
"gbr_4",1001340
"gbr_4",1000770
